Idtram,Tramite,Secretaria,Dependencia,Domicilio,TraPersona,Tiempo_en_minutos,N_FORMATOS_FINAL,CONTEO_NETO,nivel_digitalizacion,TraResolucionesFavorables,TraResolucionesNegativas,Porcentaje_Efectividad,TraCosto,Unnamed: 14,N,costo,nivel_digitalizacion_numT,tiempo_log,tiempo_bin,requisitos_bin,formatos_bin,nivel_tiempo,I_tiempo,I_tiempo_norm,Complejidad_tPCA,Complejidad_tPCA_norm,indice_tiempo,tiempo_0.3,tiempo_0.5,tiempo_0.7,rank_03,rank_05,rank_07,cambio,indice_base,dominancia,sensibilidad,tipo_analisis,tipo_dominancia,I_requisitos,I_formatos,I_digital,I_costo,I_requisitos_norm,I_formatos_norm,I_digital_norm,I_costo_norm,indice_complejidad,indice_complejidad_w,indice_sin_costo,rank_con,rank_sin,indice_complejidad_costo,digital_norm,indice_complejidad_ajuste,Complejidad_F1PCA,Complejidad_F1PCA_norm,I_requisitos_norm_z,I_formatos_norm_z,indice_tiempo_z,digital_norm_z,costo_z,indice_z,suma_N,suma_N_z,indice_z2,rank_z,rank_z2,cluster
9885.0,Arrendamiento de salas y espacios en el Parque Científico y Tecnológico de Hidalgo (PCYTH),Organismos No Sectorizados,"Consejo de Ciencia, Tecnología e Innovación de Hidalgo (CITNOVA)",Boulevard 3 La Concepción 42162 San Agustín Tlaxiaca San Agustín Tlaxiaca,Ambos,1440.0,0.0,0.0,Nivel 1,9.0,9.0,50.0,VERDADERO,,0.0,1.0,1.0,7.273092595999522,"(6.579, 8.224]",0,0,0.09179778444881154,1.3639886036055924,0.6559398647502834,0.645434726469701,0.9108641819909257,0.3738688245995475,0.2610404085392531,0.3738688245995475,0.4866972406598418,301.0,292.0,287.0,16.0,0.3738688245995475,0.5641420803014718,14.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.23380766451258048,0.047363293652216115,0.21781957545829056,138.5,188.0,1.8712783018331622,0.9285714285714286,2.656546183523958,-0.40653328467377353,0.19602280436268946,-0.6876167590336074,-0.331019129974109,-0.11836896865719482,0.3558480270647023,0.655332548135531,-0.025164856492935584,0.35410593035298166,-0.6481640977248074,0.06116187720455776,342.5,358.5,1
1447.0,Atención jurídica en materia penal.,Secretaría de Gobierno,Centro de Justicia Para Mujeres,Calle 118 San Carlos 42084 Pachuca De Soto Pachuca De Soto,Social,50.0,0.0,0.0,,0.0,0.0,0.0,FALSO,,0.0,0.0,0.0,3.9318256327243257,"(3.29, 4.934]",0,0,-1.0089678965472348,1.754854912292604,0.8439068264813923,-0.6447894618512905,0.7245664016463708,-0.08253053503292129,-0.4531054796386467,-0.08253053503292129,0.288044409572804,187.5,182.5,182.5,6.0,-0.08253053503292129,1.852874723028627,5.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,1.157452788691043,1.2014696741078175,0.18293853110111424,0.17116739925186739,0.1780754940817648,1.0,0.289930177880365,0.03658171006982015,0.1124127223504563,220.0,83.0,0.4496508894018252,1.0,1.2715753953200604,-1.4741559355007265,0.04097572000449521,-0.6876167590336074,-0.331019129974109,-1.0068532391841443,0.6494447243327263,-1.5236481744151096,-0.5799385156548489,0.35410593035298166,-0.6481640977248074,-0.6323051967478338,58.0,64.0,2
7643.0,Titulación Nivel Posgrado (CEH),Secretaría de Educación Pública,Colegio del Estado de Hidalgo,Boulevard 3 De la Concepción 42162 San Agustín Tlaxiaca San Agustín Tlaxiaca,Social,345600.0,1.0,0.0,Nivel 1,7.0,0.0,100.0,VERDADERO,,1.0,1.0,1.0,12.75304020942637,"(11.514, 13.159]",0,1,1.8971423836135564,3.003279479189374,1.444272137010033,-0.22133566135587804,0.7857096539779065,1.6707072603117947,1.7612813096324995,1.6707072603117947,1.58013321099109,658.5,658.5,658.5,44.0,1.6707072603117947,-0.45287024660352326,0.0,Dominado por tiempo,Tiempo,0.7503940547476008,0.8094275863317937,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.1777447229249331,0.14330354688063304,0.2977600207297401,0.49449081638964304,0.12211559093462147,0.5436735153046188,586.0,628.0,3.1746940612184753,0.9285714285714286,3.9599619429092705,-0.6019165250909202,0.16764798322558633,-0.6876167590336074,-0.2898688448628465,2.40621948053119,0.3558480270647023,0.655332548135531,0.4879828903669939,0.36068325402604734,-0.6228659323296426,0.6986335308504452,582.0,626.0,1
10619.0,Monitoreo y opiniones técnica en materia de Biodiversidad,Secretaría de Medio Ambiente y Recursos Naturales,Comisión Estatal de Biodiversidad de Hidalgo,Boulevard 2005 Coscotitlán 42064 Pachuca De Soto Pachuca De Soto,Ambos,1440.0,1.0,0.0,Nivel 1,4.0,0.0,100.0,FALSO,,1.0,0.0,1.0,7.273092595999522,"(6.579, 8.224]",0,1,0.09179778444881154,1.3639886036055924,0.6559398647502834,0.645434726469701,0.9108641819909257,0.3738688245995475,0.2610404085392531,0.3738688245995475,0.4866972406598418,301.0,292.0,287.0,2.0,0.3738688245995475,0.5641420803014718,14.0,Dominado por rareza,Rareza,0.7503940547476008,0.8094275863317937,0.9314425368947573,1.2014696741078175,0.18293853110111424,0.1777447229249331,0.14330354688063304,1.0,0.3755711251012456,0.06123005705971627,0.21946390637655697,399.5,204.0,0.8778556255062279,0.9285714285714286,1.6631235071970236,-1.4250178645826717,0.048111869299313305,-0.6876167590336074,-0.2898688448628465,-0.11836896865719482,0.3558480270647023,-1.5236481744151096,-0.45273094398081115,0.36068325402604734,-0.6228659323296426,-0.47725876208431117,103.5,105.5,2
615.0,Asesoría para la Inversión de Desarrollos Industriales Específicamente en Parques Industriales y Logísticos.,Secretaría de Desarrollo Económico,Corporación de Fomento de Infraestructura Industrial,Carretera S/N Las Colonias 42083 Pachuca De Soto Pachuca De Soto,Empresarial,1440.0,0.0,0.0,,0.0,0.0,0.0,FALSO,,0.0,0.0,0.0,7.273092595999522,"(6.579, 8.224]",0,0,0.09179778444881154,1.3639886036055924,0.6559398647502834,0.645434726469701,0.9108641819909257,0.3738688245995475,0.2610404085392531,0.3738688245995475,0.4866972406598418,301.0,292.0,287.0,11.0,0.3738688245995475,0.5641420803014718,14.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,1.157452788691043,1.2014696741078175,0.18293853110111424,0.17116739925186739,0.1780754940817648,1.0,0.3812100498068588,0.06281435887365582,0.2265125622585735,416.0,234.0,0.906050249034294,1.0,1.727974754952529,-1.5496451515354768,0.0300126865416814,-0.6876167590336074,-0.331019129974109,-0.11836896865719482,0.6494447243327263,-1.5236481744151096,-0.40224166154945895,0.35410593035298166,-0.6481640977248074,-0.41018412911609636,117.0,128.0,2
7583.0,Dictamen de Convalidación ITESHU.,Secretaría de Educación Pública,Instituto Tecnológico Superior de Huichapan,"Calle sin numero El Saucillo Huichapan, Hgo. 42411 Huichapan Huichapan",Social,15840.0,1.0,4.0,Nivel 1,3.0,0.0,100.0,VERDADERO,,5.0,1.0,1.0,9.67035679468885,"(8.224, 9.869]",2,1,0.8815659134854252,1.9459101490553135,0.9357849740192016,0.4431129718271912,0.8816505816364283,0.9086754437523135,0.897831631645558,0.9086754437523135,0.9195192558590686,498.5,569.5,592.5,14.0,0.9086754437523135,0.05421906053377634,94.0,Sensible,Mixto,1.9671875475025984,0.8094275863317937,0.9314425368947573,0.35774963506849783,0.4795805591257976,0.1777447229249331,0.14330354688063304,0.2977600207297401,0.40141285868268345,0.08986613008859769,0.42732606817091934,463.5,533.5,2.709304272683677,0.9285714285714286,3.494572154374473,0.6710791854884189,0.352520675063787,1.076750969291078,-0.2898688448628465,0.9227527131820918,0.3558480270647023,0.655332548135531,0.5441630825621113,0.6573252820507307,0.5180995212722054,0.6130082024136327,593.5,607.5,1
11098.0,Certificado Parcial de Estudios (CEH),Secretaría de Educación Pública,Colegio del Estado de Hidalgo,Boulevard 3 Circuito de la Concepción 42162 San Agustín Tlaxiaca San Agustín Tlaxiaca,Social,7200.0,1.0,0.0,Nivel 1,10.0,0.0,100.0,VERDADERO,,1.0,1.0,1.0,8.881975184248867,"(8.224, 9.869]",0,1,0.6218370651655459,1.9459101490553135,0.9357849740192016,0.25931869873698155,0.8551121975116467,0.7788110195923738,0.7160214378216425,0.7788110195923738,0.8416006013631048,461.5,461.5,441.5,35.0,0.7788110195923738,0.31394790885365564,20.0,Dominado por rareza,Rareza,0.7503940547476008,0.8094275863317937,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.1777447229249331,0.14330354688063304,0.2977600207297401,0.3161115682457588,0.07085171345877464,0.3206994551247635,274.5,370.5,2.282797820499054,0.9285714285714286,3.0680657021898496,-0.4543953978692063,0.18907195792230558,-0.6876167590336074,-0.2898688448628465,0.6699423274268136,0.3558480270647023,0.655332548135531,0.1407274597461186,0.36068325402604734,-0.6228659323296426,0.26456424257435107,434.5,469.5,1
10616.0,Jardines Polinizadores ó farmacias vivientes,Secretaría de Medio Ambiente y Recursos Naturales,Comisión Estatal de Biodiversidad de Hidalgo,Calle 2005 Coscotitlán 42064 Pachuca De Soto Pachuca De Soto,Ambos,1440.0,1.0,0.0,Nivel 2,2.0,0.0,100.0,FALSO,,1.0,0.0,2.0,7.273092595999522,"(6.579, 8.224]",0,1,0.09179778444881154,1.3639886036055924,0.6559398647502834,0.645434726469701,0.9108641819909257,0.3738688245995475,0.2610404085392531,0.3738688245995475,0.4866972406598418,301.0,292.0,287.0,5.0,0.3738688245995475,0.5641420803014718,14.0,Dominado por rareza,Rareza,0.7503940547476008,0.8094275863317937,2.2512917986064953,1.2014696741078175,0.18293853110111424,0.1777447229249331,0.3463639323142087,1.0,0.4161832021879607,0.07172820429277146,0.2702290027349509,509.0,306.0,1.0809160109398035,0.8571428571428572,1.591694935768452,-1.3195065795308616,0.06343490230306051,-0.6876167590336074,-0.2898688448628465,-0.11836896865719482,0.062251329796678356,-1.5236481744151096,-0.511450283434416,0.36068325402604734,-0.6228659323296426,-0.5506579364013171,78.0,83.0,2
426.0,Asesoría y Capacitación en Materia de Contraloría Social,Secretaría de Contraloría,Secretaría de Controlaría,Carretera Lote 4-B Fracción I Ex Hacienda La Concepción 42162 San Juan Tilcuautla San Agustín Tlaxiaca,Social,1440.0,0.0,0.0,,0.0,0.0,0.0,FALSO,,0.0,0.0,0.0,7.273092595999522,"(6.579, 8.224]",0,0,0.09179778444881154,1.3639886036055924,0.6559398647502834,0.645434726469701,0.9108641819909257,0.3738688245995475,0.2610404085392531,0.3738688245995475,0.4866972406598418,301.0,292.0,287.0,11.0,0.3738688245995475,0.5641420803014718,14.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,1.157452788691043,1.2014696741078175,0.18293853110111424,0.17116739925186739,0.1780754940817648,1.0,0.3812100498068588,0.06281435887365582,0.2265125622585735,416.0,234.0,0.906050249034294,1.0,1.727974754952529,-1.5496451515354768,0.0300126865416814,-0.6876167590336074,-0.331019129974109,-0.11836896865719482,0.6494447243327263,-1.5236481744151096,-0.40224166154945895,0.35410593035298166,-0.6481640977248074,-0.41018412911609636,117.0,128.0,2
462.0,Centros de Atención Infantil (CAI),Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 104 Ex. Hacienda de Guadalupe 42000 Pachuca De Soto Pachuca De Soto,Social,1440.0,0.0,6.0,,6299.0,0.0,100.0,FALSO,,6.0,0.0,0.0,7.273092595999522,"(6.579, 8.224]",2,0,0.09179778444881154,1.3639886036055924,0.6559398647502834,0.645434726469701,0.9108641819909257,0.3738688245995475,0.2610404085392531,0.3738688245995475,0.4866972406598418,301.0,292.0,287.0,-64.0,0.3738688245995475,0.5641420803014718,14.0,Dominado por rareza,Rareza,1.9671875475025984,0.7794752640484426,1.157452788691043,1.2014696741078175,0.4795805591257976,0.17116739925186739,0.1780754940817648,1.0,0.4405384554117955,0.07436450597899179,0.30067306926474435,528.5,344.0,1.2026922770589774,1.0,2.0246167829772124,-0.40269077561518746,0.196580838444949,1.076750969291078,-0.331019129974109,-0.11836896865719482,0.6494447243327263,-1.5236481744151096,-0.049368115884521835,0.650747958377665,0.4928013558770403,-0.12494276571563445,332.5,268.5,2
499.0,Registro de Organizaciones de la Sociedad Civil de Asistencia Social,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 15 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,1440.0,4.0,4.0,,2592.0,0.0,100.0,FALSO,,8.0,0.0,0.0,7.273092595999522,"(6.579, 8.224]",2,4,0.09179778444881154,1.3639886036055924,0.6559398647502834,0.645434726469701,0.9108641819909257,0.3738688245995475,0.2610404085392531,0.3738688245995475,0.4866972406598418,301.0,292.0,287.0,-29.0,0.3738688245995475,0.5641420803014718,14.0,Dominado por rareza,Rareza,1.9671875475025984,4.553876891600541,1.157452788691043,1.2014696741078175,0.4795805591257976,1.0,0.1780754940817648,1.0,0.6063049755614219,0.10125519833125099,0.5078812194517774,639.0,601.0,2.0315248778071098,1.0,2.853449383725345,2.006186506247863,0.5464136176954293,1.076750969291078,4.854478729886822,-0.11836896865719482,0.6494447243327263,-1.5236481744151096,0.9877314560876644,1.4795805591257976,3.6807156597595094,0.6720358102549828,646.0,617.0,3
554.0,Servicio Social DIF,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 100 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,1440.0,0.0,2.0,,822.0,0.0,100.0,FALSO,,2.0,0.0,0.0,7.273092595999522,"(6.579, 8.224]",1,0,0.09179778444881154,1.3639886036055924,0.6559398647502834,0.645434726469701,0.9108641819909257,0.3738688245995475,0.2610404085392531,0.3738688245995475,0.4866972406598418,301.0,292.0,287.0,-10.0,0.3738688245995475,0.5641420803014718,14.0,Dominado por rareza,Rareza,1.157452788691043,0.7794752640484426,1.157452788691043,1.2014696741078175,0.2821753605887091,0.17116739925186739,0.1780754940817648,1.0,0.4010574157043777,0.06667827521242049,0.2513217696304722,460.5,280.0,1.0052870785218888,1.0,1.827211584440124,-1.1659499732386858,0.08573538840749033,-0.0973758529317829,-0.331019129974109,-0.11836896865719482,0.6494447243327263,-1.5236481744151096,-0.284193480329094,0.4533427598405765,-0.26647241726979976,-0.3147612090023445,175.5,165.5,2
925.0,Prevención Social de la Violencia y la Delincuencia.,Secretaría de Seguridad Pública,Secretaría de Seguridad Pública,Calle S/N Fraccionamiento Colosio II 42039 Pachuca De Soto Pachuca De Soto,Ambos,8640.0,1.0,1.0,Nivel 1,294.0,0.0,100.0,FALSO,,2.0,0.0,1.0,9.0642735958414,"(8.224, 9.869]",0,1,0.681894473743414,1.9459101490553135,0.9357849740192016,0.3018176657352737,0.8612486994392857,0.8088397238813079,0.7580616238261502,0.8088397238813079,0.8596178239364652,475.0,475.0,526.0,12.0,0.8088397238813079,0.2538905002757875,51.0,Dominado por rareza,Rareza,0.7503940547476008,0.8094275863317937,0.9314425368947573,1.2014696741078175,0.18293853110111424,0.1777447229249331,0.14330354688063304,1.0,0.4625653049575977,0.08623105366482903,0.32820663119699706,554.0,380.0,1.3128265247879882,0.9285714285714286,2.0980944064787836,-1.496962777500938,0.03766356251812885,-0.6876167590336074,-0.2898688448628465,0.7283999717287428,0.3558480270647023,-1.5236481744151096,-0.28337715590362367,0.36068325402604734,-0.6228659323296426,-0.2655665269878268,178.0,190.0,2
1177.0,Renovación anual del registro estatal de consultores en materia de protección civil,Secretaría de Gobierno,Subsecretaría de Protección Civil y Gestión de Riesgos,Calle 903 Revolución 42060 Pachuca De Soto Pachuca De Soto,Ambos,43200.0,0.0,0.0,Nivel 1,0.0,0.0,0.0,VERDADERO,,0.0,1.0,1.0,10.673618922112436,"(9.869, 11.514]",0,0,1.2120862014627878,1.6245897174547026,0.7812625096170339,1.0973107648418032,0.976111372131706,0.9966743555399109,1.0828390939090615,0.9966743555399109,0.9105096171707601,602.0,602.0,578.0,29.0,0.9966743555399109,-0.43082369184575386,24.0,Dominado por tiempo,Tiempo,0.7503940547476008,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.35836877070065315,0.08316053661811677,0.3735209581933814,338.5,450.0,2.4940838327735255,0.9285714285714286,3.279351714464321,-0.5095463592553309,0.18106257768309222,-0.6876167590336074,-0.331019129974109,1.0940624385281805,0.3558480270647023,0.655332548135531,0.21732142494413945,0.35410593035298166,-0.6481640977248074,0.3642697290009016,488.5,517.5,1
1261.0,"Por la Suscripción al Periódico Oficial, por ejercicio fiscal vigente.",Secretaría de Gobierno,Secretaría de Gobierno,Calle 517 Centro 42000 Pachuca De Soto Pachuca De Soto,Ambos,480.0,0.0,0.0,Nivel 1,10.0,0.0,100.0,VERDADERO,,0.0,1.0,1.0,6.175867270105761,"(4.934, 6.579]",0,0,-0.26967826530677264,3.791736839553644,1.8234399782600113,-2.7860177983677348,0.4153906088541228,0.7768808564766193,0.35825720776326253,0.7768808564766193,1.195504505189976,377.0,449.0,630.0,36.0,0.7768808564766193,2.093118243566784,253.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,0.9314425368947573,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.14330354688063304,0.2977600207297401,0.3144100708879948,0.07052737763442189,0.3185725834275585,269.5,366.5,2.274290333710234,0.9285714285714286,3.0595582154010295,-0.47319214756847877,0.18634217204334774,-0.6876167590336074,-0.331019129974109,0.6661848296746693,0.3558480270647023,0.655332548135531,0.1317459031734372,0.35410593035298166,-0.6481640977248074,0.2573003267875238,429.5,465.5,1
1301.0,Expedición de Registro de Personal Docente de instituciones particulares de educación superior,Secretaría de Educación Pública,Secretaría de Educación Pública,Circuito Lote 17 Ex Hacienda La Concepción 42186 San Juan Tilcuautla San Agustín Tlaxiaca,Empresarial,14400.0,1.0,4.0,Nivel 4.1,816.0,0.0,100.0,VERDADERO,,5.0,1.0,12.0,9.575052927597383,"(8.224, 9.869]",2,1,0.8501684743362762,1.9459101490553135,0.9357849740192016,0.42089491810446855,0.878442477084067,0.8929767241777389,0.8758534242411538,0.8929767241777389,0.9101000241143239,492.0,563.0,560.0,-63.0,0.8929767241777389,0.0856164996829254,68.0,Sensible,Mixto,1.9671875475025984,0.8094275863317937,3.6094152827596893,0.35774963506849783,0.4795805591257976,0.1777447229249331,0.5553128525877803,0.2977600207297401,0.48067497590919794,0.11026453804680152,0.5264037147040626,571.0,613.0,3.10561485881625,0.1428571428571429,2.693159149085613,1.83429991548473,0.5214511323852392,1.076750969291078,-0.2898688448628465,0.8921916155051468,-2.8737156428835626,0.655332548135531,-0.10786187096293065,0.6573252820507307,0.5180995212722054,-0.2020229894926699,285.0,222.0,0
1477.0,Casa de la Mujer Hidalguense,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 103 Colosio I 42088 Pachuca De Soto Pachuca De Soto,Social,180.0,0.0,4.0,,6701.0,0.0,100.0,FALSO,,4.0,0.0,0.0,5.198497031265826,"(4.934, 6.579]",2,0,-0.5916685846577675,3.791736839553644,1.8234399782600113,-3.0138707190964906,0.38249051772187503,0.6158856968011219,0.13286398421756612,0.6158856968011219,1.0989074093846776,223.5,393.5,619.5,-41.0,0.6158856968011219,2.4151085629177786,396.0,Dominado por rareza,Rareza,1.9671875475025984,0.7794752640484426,1.157452788691043,1.2014696741078175,0.4795805591257976,0.17116739925186739,0.1780754940817648,1.0,0.4889418298521104,0.08827500668210238,0.36117728731513793,580.0,432.0,1.4447091492605517,1.0,2.266633655178787,-0.4427207703206829,0.19076742303909036,1.076750969291078,-0.331019129974109,0.3527714473293408,0.6494447243327263,-1.5236481744151096,0.04485996731278528,0.650747958377665,0.4928013558770403,-0.007157661719000563,384.0,343.0,2
1481.0,"Reporte de violencia o maltrato en contra de Niñas, Niños y Adolescentes",Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 118 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,1440.0,0.0,0.0,,7955.0,0.0,100.0,FALSO,,0.0,0.0,0.0,7.273092595999522,"(6.579, 8.224]",0,0,0.09179778444881154,1.3639886036055924,0.6559398647502834,0.645434726469701,0.9108641819909257,0.3738688245995475,0.2610404085392531,0.3738688245995475,0.4866972406598418,301.0,292.0,287.0,11.0,0.3738688245995475,0.5641420803014718,14.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,1.157452788691043,1.2014696741078175,0.18293853110111424,0.17116739925186739,0.1780754940817648,1.0,0.3812100498068588,0.06281435887365582,0.2265125622585735,416.0,234.0,0.906050249034294,1.0,1.727974754952529,-1.5496451515354768,0.0300126865416814,-0.6876167590336074,-0.331019129974109,-0.11836896865719482,0.6494447243327263,-1.5236481744151096,-0.40224166154945895,0.35410593035298166,-0.6481640977248074,-0.41018412911609636,117.0,128.0,2
1776.0,Autorización Para el Uso y Aprovechamiento del Derecho de Vía Estatal,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Boulevard No. 1120 Villa Aquiles Serdan 42030 Pachuca De Soto Pachuca De Soto,Ambos,35.0,1.0,7.0,Nivel 1,50.0,8.0,86.20689655,VERDADERO,,8.0,1.0,1.0,3.58351893845611,"(3.29, 4.934]",3,1,-1.1237160024979822,1.754854912292604,0.8439068264813923,-0.7259897014785871,0.7128417536798053,-0.13990458800829497,-0.5334291538041698,-0.13990458800829497,0.25361997778757983,177.0,172.0,162.0,-69.0,-0.13990458800829497,1.9676228289793745,15.0,Dominado por rareza,Rareza,2.8622008809294686,0.8094275863317937,0.9314425368947573,0.35774963506849783,0.6977758173332946,0.1777447229249331,0.14330354688063304,0.2977600207297401,0.2353359039720612,0.038092194650496916,0.21972987478264144,146.0,208.0,1.878919499130566,0.9285714285714286,2.664187380821361,1.6881591938697629,0.5002276291419797,2.3745329276275617,-0.2898688448628465,-1.118544771017251,0.3558480270647023,0.655332548135531,0.39545997738953953,0.8755205402582278,1.357337485670743,0.3124933224634313,562.0,493.0,1
1777.0,Expedición de Oficio de Afectación o no Afectación del Derecho de Vía,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Boulevard No. 1120 Villa Aquiles Serdan 42000 Pachuca De Soto Pachuca De Soto,Ambos,25.0,1.0,2.0,Nivel 1,52.0,0.0,100.0,FALSO,,3.0,0.0,1.0,3.258096538021482,"(1.645, 3.29]",1,1,-1.2309249786627183,1.8846665238145945,0.9063330158789191,-0.9716572762925184,0.6773693727519422,-0.1622959813918996,-0.589747580300227,-0.1622959813918996,0.2651556175164278,103.0,167.0,168.0,-10.0,-0.1622959813918996,2.1372579945416375,65.0,Dominado por rareza,Rareza,1.157452788691043,0.8094275863317937,0.9314425368947573,1.2014696741078175,0.2821753605887091,0.1777447229249331,0.14330354688063304,1.0,0.2881855298004751,0.03427661408431219,0.11023191225059392,216.0,75.5,0.4409276490023757,0.9285714285714286,1.2261955306931713,-0.9526401322561993,0.11671362672383463,-0.0973758529317829,-0.2898688448628465,-1.162134667445972,0.3558480270647023,-1.5236481744151096,-0.5434359025182017,0.4599200835136422,-0.2411742518746347,-0.6427772666677535,69.0,59.0,2
1778.0,Expedición de Oficio de Afectación de Vialidades y Señalamiento por Accidentes,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Boulevard No. 1120 Villa Aquiles Serdan 42030 Pachuca De Soto Pachuca De Soto,Ambos,20.0,1.0,2.0,Nivel 1,45.0,23.0,66.17647059,VERDADERO,,3.0,1.0,1.0,3.044522437723423,"(1.645, 3.29]",1,1,-1.3012860250986082,1.8846665238145945,0.9063330158789191,-1.0214474997012946,0.6701800732581964,-0.19747650460984456,-0.6390003128053501,-0.19747650460984456,0.24404730358566085,77.5,72.5,142.5,4.0,-0.19747650460984456,2.2076190409775274,65.0,Dominado por rareza,Rareza,1.157452788691043,0.8094275863317937,0.9314425368947573,0.35774963506849783,0.2821753605887091,0.1777447229249331,0.14330354688063304,0.2977600207297401,0.1407014293028342,0.018601160718119875,0.10143678144610768,53.0,62.5,1.4057471257844307,0.9285714285714286,2.1910150074752264,0.09077936682727139,0.2682457724403663,-0.0973758529317829,-0.2898688448628465,-1.2306214890165004,0.3558480270647023,0.655332548135531,-0.1213371223221793,0.4599200835136422,-0.2411742518746347,-0.11515379142272547,276.0,280.0,1
4856.0,Expedición Tarjeta Preferente Tuzobús para Personas con Discapacidad,Secretaría de Movilidad y Transporte,Sistema de Transporte Masivo de Hidalgo,Calle S/N Venta Prieta 42083 Pachuca De Soto Pachuca De Soto,Social,20.0,1.0,2.0,Nivel 1,129.0,0.0,100.0,VERDADERO,,3.0,1.0,1.0,3.044522437723423,"(1.645, 3.29]",1,1,-1.3012860250986082,1.8846665238145945,0.9063330158789191,-1.0214474997012946,0.6701800732581964,-0.19747650460984456,-0.6390003128053501,-0.19747650460984456,0.24404730358566085,77.5,72.5,142.5,4.0,-0.19747650460984456,2.2076190409775274,65.0,Dominado por rareza,Rareza,1.157452788691043,0.8094275863317937,0.9314425368947573,0.35774963506849783,0.2821753605887091,0.1777447229249331,0.14330354688063304,0.2977600207297401,0.1407014293028342,0.018601160718119875,0.10143678144610768,53.0,62.5,1.4057471257844307,0.9285714285714286,2.1910150074752264,0.09077936682727139,0.2682457724403663,-0.0973758529317829,-0.2898688448628465,-1.2306214890165004,0.3558480270647023,0.655332548135531,-0.1213371223221793,0.4599200835136422,-0.2411742518746347,-0.11515379142272547,276.0,280.0,1
5572.0,"Por la certificación, expedición y entrega de un ejemplar del Periódico Oficial del Estado.",Secretaría de Gobierno,Secretaría de Gobierno,Calle 517 Centro 42000 Pachuca De Soto Pachuca De Soto,Ambos,480.0,0.0,0.0,Nivel 3.7,120.0,2.0,98.36065574,VERDADERO,,0.0,1.0,9.0,6.175867270105761,"(4.934, 6.579]",0,0,-0.26967826530677264,3.791736839553644,1.8234399782600113,-2.7860177983677348,0.4153906088541228,0.7768808564766193,0.35825720776326253,0.7768808564766193,1.195504505189976,377.0,449.0,630.0,9.0,0.7768808564766193,2.093118243566784,253.0,Dominado por rareza,Rareza,0.7503940547476008,0.7794752640484426,3.3217332103079085,0.35774963506849783,0.18293853110111424,0.17116739925186739,0.5110526221137135,0.2977600207297401,0.3879598859346109,0.08953986955091961,0.4105098522358286,435.0,509.0,2.6420394089433143,0.3571428571428571,2.488129643972458,0.37089813284600226,0.30892643607332543,-0.6876167590336074,-0.331019129974109,0.6661848296746693,-1.9929255510794905,0.655332548135531,-0.3380088124554014,0.35410593035298166,-0.6481640977248074,-0.3298930677485244,147.0,156.0,0
